"trinID"	"orfID"	"uniprotID"	"up.perct.id"	"up.alignment.length"	"up.mistmatches"	"up.gap.openings"	"up.q.start"	"up.q.end"	"up.s.start"	"up.s.end"	"up.e.value"	"up.bit.score"	"Entry"	"Status"	"Protein.names"	"Gene.names"	"Organism"	"Length"	"Gene.ontology.IDs"	"Gene.ontology..GO."	"Gene.ontology..biological.process."	"Gene.ontology..molecular.function."	"Gene.ontology..cellular.component."	"Cross.reference..PANTHER."	"Cross.reference..Pfam."	"Cross.reference..eggNOG."	"Taxonomic.lineage..SUPERKINGDOM."	"Taxonomic.lineage..KINGDOM."	"Taxonomic.lineage..PHYLUM."	"Taxonomic.lineage..all."	"type"	"len"	"strand"	"GI"	"Ginum"	"db"	"seqID"	"nr.annotation"	"nr.perct.id"	"nr.alignment.length"	"nr.mistmatches"	"nr.gap.openings"	"nr.q.start"	"nr.q.end"	"nr.s.start"	"nr.s.end"	"nr.e.value"	"nr.bit.score"
"36334"	"TRINITY_DN32114_c0_g1_TRINITY_DN32114_c0_g1_i1_g.4328_m.4328"	"Gene.13219::TRINITY_DN32114_c0_g1_TRINITY_DN32114_c0_g1_i1_g.4328_m.4328::g.13219::m.13219"	"KAD_BARHE"	30.36	56	36	1	40	92	26	81	2.7	30.4	"Q6G2Y6"	"reviewed"	"Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)"	"adk BH10300"	"Bartonella henselae (strain ATCC 49882 / DSM 28221 / Houston 1) (Rochalimaea henselae)"	192	"GO:0004017; GO:0005524; GO:0005737; GO:0044209"	"cytoplasm [GO:0005737]; adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; AMP salvage [GO:0044209]"	"AMP salvage [GO:0044209]"	"adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]"	"cytoplasm [GO:0005737]"	"PTHR23359;"	""	"ENOG4105CC8;COG0563;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bartonellaceae, Bartonella, Bartonella henselae (Rochalimaea henselae), Bartonella henselae (strain ATCC 49882 / DSM 28221 / Houston 1) (Rochalimaea henselae)"	"type:internal"	"len:114"	"TRINITY_DN32114_c0_g1_TRINITY_DN32114_c0_g1_i1_g.4328_m.4328:1-339(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"36338"	"TRINITY_DN32155_c0_g1_TRINITY_DN32155_c0_g1_i1_g.4333_m.4333"	"Gene.5581::TRINITY_DN32155_c0_g1_TRINITY_DN32155_c0_g1_i1_g.4333_m.4333::g.5581::m.5581"	"UPPP_STRMK"	30.14	73	51	0	69	141	171	243	2.6	32.3	"B2FHB6"	"reviewed"	"Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)"	"uppP Smlt0150"	"Stenotrophomonas maltophilia (strain K279a)"	264	"GO:0005886; GO:0008360; GO:0009252; GO:0016021; GO:0016311; GO:0046677; GO:0050380; GO:0071555"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; undecaprenyl-diphosphatase activity [GO:0050380]; cell wall organization [GO:0071555]; dephosphorylation [GO:0016311]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]"	"cell wall organization [GO:0071555]; dephosphorylation [GO:0016311]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]"	"undecaprenyl-diphosphatase activity [GO:0050380]"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"PTHR30622;"	"PF02673;"	"ENOG4105DWR;COG1968;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, Stenotrophomonas maltophilia group, Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia), Stenotrophomonas maltophilia (strain K279a)"	"type:internal"	"len:203"	"TRINITY_DN32155_c0_g1_TRINITY_DN32155_c0_g1_i1_g.4333_m.4333:606-1(-)"	"gi"	780071495	"ref"	"XP_011671641.1"	"PREDICTED: splicing factor, arginine/serine-rich 15 [Strongylocentrotus purpuratus]"	33.1	127	84	1	22	402	214	339	5.4e-07	63.2
"36398"	"TRINITY_DN32237_c0_g1_TRINITY_DN32237_c0_g1_i1_g.4353_m.4353"	"Gene.13439::TRINITY_DN32237_c0_g1_TRINITY_DN32237_c0_g1_i1_g.4353_m.4353::g.13439::m.13439"	"SYT_DEIDV"	37.25	51	30	2	22	71	433	482	1.3	31.6	"C1D0W2"	"reviewed"	"Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS)"	"thrS Deide_06410"	"Deinococcus deserti (strain VCD115 / DSM 17065 / LMG 22923)"	649	"GO:0004829; GO:0005524; GO:0005737; GO:0006435; GO:0046872"	"cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; threonine-tRNA ligase activity [GO:0004829]; threonyl-tRNA aminoacylation [GO:0006435]"	"threonyl-tRNA aminoacylation [GO:0006435]"	"ATP binding [GO:0005524]; metal ion binding [GO:0046872]; threonine-tRNA ligase activity [GO:0004829]"	"cytoplasm [GO:0005737]"	"PTHR11451;"	"PF03129;PF02824;PF00587;PF07973;"	"ENOG4105C22;COG0441;"	"Bacteria"	""	"Deinococcus-Thermus"	"cellular organisms, Bacteria, Terrabacteria group, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus, Deinococcus deserti, Deinococcus deserti (strain VCD115 / DSM 17065 / LMG 22923)"	"type:3prime_partial"	"len:113"	"TRINITY_DN32237_c0_g1_TRINITY_DN32237_c0_g1_i1_g.4353_m.4353:1-336(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"36412"	"TRINITY_DN32296_c0_g1_TRINITY_DN32296_c0_g1_i1_g.4368_m.4368"	"Gene.14966::TRINITY_DN32296_c0_g1_TRINITY_DN32296_c0_g1_i1_g.4368_m.4368::g.14966::m.14966"	"FUTA1_SYNY3"	32.11	109	62	3	4	104	219	323	7e-08	52.8	"P72827"	"reviewed"	"Iron uptake protein A1"	"futA1 slr1295"	"Synechocystis sp. (strain PCC 6803 / Kazusa)"	360	"GO:0005886; GO:0006811; GO:0042651; GO:0046872; GO:0055072"	"plasma membrane [GO:0005886]; thylakoid membrane [GO:0042651]; metal ion binding [GO:0046872]; ion transport [GO:0006811]; iron ion homeostasis [GO:0055072]"	"ion transport [GO:0006811]; iron ion homeostasis [GO:0055072]"	"metal ion binding [GO:0046872]"	"plasma membrane [GO:0005886]; thylakoid membrane [GO:0042651]"	""	""	""	"Bacteria"	""	"Cyanobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Merismopediaceae, Synechocystis, Synechocystis sp. PCC 6803, Synechocystis sp. (strain PCC 6803 / Kazusa)"	"type:internal"	"len:107"	"TRINITY_DN32296_c0_g1_TRINITY_DN32296_c0_g1_i1_g.4368_m.4368:1-318(+)"	"gi"	504245514	"ref"	"WP_014432616.1"	"ABC transporter substrate-binding protein [Caldilinea aerophila]"	68	103	31	1	10	318	227	327	2e-32	146.7
"36462"	"TRINITY_DN32494_c0_g1_TRINITY_DN32494_c0_g1_i1_g.4413_m.4413"	"Gene.6338::TRINITY_DN32494_c0_g1_TRINITY_DN32494_c0_g1_i1_g.4413_m.4413::g.6338::m.6338"	"Y2616_MYCBO"	34.88	43	24	1	13	51	319	361	0.14	34.7	"P59984"	"reviewed"	"Uncharacterized lipoprotein Mb2616c"	"Mb2616c"	"Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)"	557	"GO:0005886"	"plasma membrane [GO:0005886]"	""	""	"plasma membrane [GO:0005886]"	""	"PF00496;"	""	"Bacteria"	""	"Actinobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria (high G+C Gram-positive bacteria), Corynebacteriales, Mycobacteriaceae, Mycobacterium, Mycobacterium tuberculosis complex, Mycobacterium bovis, Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)"	"type:5prime_partial"	"len:127"	"TRINITY_DN32494_c0_g1_TRINITY_DN32494_c0_g1_i1_g.4413_m.4413:552-172(-)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"36468"	"TRINITY_DN32510_c0_g1_TRINITY_DN32510_c0_g1_i1_g.4419_m.4419"	"Gene.11464::TRINITY_DN32510_c0_g1_TRINITY_DN32510_c0_g1_i1_g.4419_m.4419::g.11464::m.11464"	"SYS_BIFLO"	39.13	46	21	1	43	88	26	64	5.7	30	"Q8G3W7"	"reviewed"	"Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)"	"serS BL1635"	"Bifidobacterium longum (strain NCC 2705)"	428	"GO:0004828; GO:0005524; GO:0005737; GO:0006434; GO:0097056"	"cytoplasm [GO:0005737]; ATP binding [GO:0005524]; serine-tRNA ligase activity [GO:0004828]; selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]; seryl-tRNA aminoacylation [GO:0006434]"	"selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]; seryl-tRNA aminoacylation [GO:0006434]"	"ATP binding [GO:0005524]; serine-tRNA ligase activity [GO:0004828]"	"cytoplasm [GO:0005737]"	"PTHR11778;"	"PF02403;PF00587;"	"ENOG4105CGR;COG0172;"	"Bacteria"	""	"Actinobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria (high G+C Gram-positive bacteria), Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium longum, Bifidobacterium longum (strain NCC 2705)"	"type:internal"	"len:124"	"TRINITY_DN32510_c0_g1_TRINITY_DN32510_c0_g1_i1_g.4419_m.4419:1-369(+)"	"gi"	291241077	"ref"	"XP_002740449.1"	"PREDICTED: zinc finger CCCH domain-containing protein 14-like [Saccoglossus kowalevskii]"	38.1	105	54	3	70	369	137	235	1.1e-07	64.7
"36489"	"TRINITY_DN3259_c0_g1_TRINITY_DN3259_c0_g1_i1_g.324_m.324"	"Gene.11238::TRINITY_DN3259_c0_g1_TRINITY_DN3259_c0_g1_i1_g.324_m.324::g.11238::m.11238"	"MFD_SYNY3"	42.11	38	17	1	70	107	842	874	0.68	32.3	"Q55750"	"reviewed"	"Transcription-repair-coupling factor (TRCF) (EC 3.6.4.-)"	"mfd sll0377"	"Synechocystis sp. (strain PCC 6803 / Kazusa)"	1199	"GO:0003684; GO:0004386; GO:0005524; GO:0005737; GO:0006281"	"cytoplasm [GO:0005737]; ATP binding [GO:0005524]; damaged DNA binding [GO:0003684]; helicase activity [GO:0004386]; DNA repair [GO:0006281]"	"DNA repair [GO:0006281]"	"ATP binding [GO:0005524]; damaged DNA binding [GO:0003684]; helicase activity [GO:0004386]"	"cytoplasm [GO:0005737]"	""	"PF02559;PF00270;PF00271;PF03461;"	""	"Bacteria"	""	"Cyanobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Merismopediaceae, Synechocystis, Synechocystis sp. PCC 6803, Synechocystis sp. (strain PCC 6803 / Kazusa)"	"type:5prime_partial"	"len:111"	"TRINITY_DN3259_c0_g1_TRINITY_DN3259_c0_g1_i1_g.324_m.324:372-40(-)"	"gi"	28804564	"dbj"	"BAC57979.1"	"casein kinase I [Chlamydomonas reinhardtii]"	69	100	31	0	1	300	162	261	5.8e-36	158.7
"36493"	"TRINITY_DN32599_c0_g1_TRINITY_DN32599_c0_g1_i2_g.4433_m.4433"	"Gene.14788::TRINITY_DN32599_c0_g1_TRINITY_DN32599_c0_g1_i2_g.4433_m.4433::g.14788::m.14788"	"REX_LACS1"	25.69	109	64	3	11	102	51	159	0.28	33.1	"Q1WSV7"	"reviewed"	"Redox-sensing transcriptional repressor Rex"	"rex LSL_1214"	"Lactobacillus salivarius (strain UCC118)"	213	"GO:0003677; GO:0005737; GO:0006351; GO:0045892; GO:0048037; GO:0051775"	"cytoplasm [GO:0005737]; cofactor binding [GO:0048037]; DNA binding [GO:0003677]; negative regulation of transcription, DNA-templated [GO:0045892]; response to redox state [GO:0051775]; transcription, DNA-templated [GO:0006351]"	"negative regulation of transcription, DNA-templated [GO:0045892]; response to redox state [GO:0051775]; transcription, DNA-templated [GO:0006351]"	"cofactor binding [GO:0048037]; DNA binding [GO:0003677]"	"cytoplasm [GO:0005737]"	""	"PF02629;PF06971;"	"ENOG4105FF6;COG2344;"	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus salivarius, Lactobacillus salivarius (strain UCC118)"	"type:internal"	"len:106"	"TRINITY_DN32599_c0_g1_TRINITY_DN32599_c0_g1_i2_g.4433_m.4433:316-2(-)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"36501"	"TRINITY_DN32632_c0_g1_TRINITY_DN32632_c0_g1_i1_g.4441_m.4441"	"Gene.13416::TRINITY_DN32632_c0_g1_TRINITY_DN32632_c0_g1_i1_g.4441_m.4441::g.13416::m.13416"	"GLO2_XANC5"	33.33	90	53	4	13	99	115	200	1.1	31.6	"Q3BWP5"	"reviewed"	"Hydroxyacylglutathione hydrolase (EC 3.1.2.6) (Glyoxalase II) (Glx II)"	"gloB XCV1087"	"Xanthomonas campestris pv. vesicatoria (strain 85-10)"	255	"GO:0004416; GO:0019243; GO:0046872"	"hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]"	"methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]"	"hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]"	""	""	"PF16123;PF00753;"	"ENOG4108RW0;COG0491;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas, Xanthomonas euvesicatoria, Xanthomonas campestris pv. vesicatoria (strain 85-10)"	"type:internal"	"len:112"	"TRINITY_DN32632_c0_g1_TRINITY_DN32632_c0_g1_i1_g.4441_m.4441:335-3(-)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"36507"	"TRINITY_DN32647_c0_g1_TRINITY_DN32647_c0_g1_i1_g.4448_m.4448"	"Gene.14126::TRINITY_DN32647_c0_g1_TRINITY_DN32647_c0_g1_i1_g.4448_m.4448::g.14126::m.14126"	"PCKG_RALSO"	60.94	64	25	0	11	74	15	78	3e-20	89.4	"Q8Y3G3"	"reviewed"	"Phosphoenolpyruvate carboxykinase [GTP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.32)"	"pckG pckA RSc0017 RS01839"	"Ralstonia solanacearum (strain GMI1000) (Pseudomonas solanacearum)"	622	"GO:0004613; GO:0005525; GO:0005737; GO:0006094; GO:0046872"	"cytoplasm [GO:0005737]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; phosphoenolpyruvate carboxykinase (GTP) activity [GO:0004613]; gluconeogenesis [GO:0006094]"	"gluconeogenesis [GO:0006094]"	"GTP binding [GO:0005525]; metal ion binding [GO:0046872]; phosphoenolpyruvate carboxykinase (GTP) activity [GO:0004613]"	"cytoplasm [GO:0005737]"	"PTHR11561;"	"PF00821;"	"ENOG4105C0M;COG1274;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia, Ralstonia solanacearum (Pseudomonas solanacearum), Ralstonia solanacearum (strain GMI1000) (Pseudomonas solanacearum)"	"type:internal"	"len:110"	"TRINITY_DN32647_c0_g1_TRINITY_DN32647_c0_g1_i1_g.4448_m.4448:1-327(+)"	"gi"	737041473	"ref"	"WP_035036705.1"	"phosphoenolpyruvate carboxykinase [Aquabacterium sp. NJ1]"	64	50	18	0	174	323	59	108	8.2e-10	71.6
"36555"	"TRINITY_DN32666_c0_g1_TRINITY_DN32666_c0_g1_i1_g.4463_m.4463"	"Gene.5505::TRINITY_DN32666_c0_g1_TRINITY_DN32666_c0_g1_i1_g.4463_m.4463::g.5505::m.5505"	"YCCK_BACSU"	27.32	183	116	4	1	181	141	308	1e-15	76.6	"P46905"	"reviewed"	"Uncharacterized oxidoreductase YccK (EC 1.-.-.-)"	"yccK yzaE BSU02770"	"Bacillus subtilis (strain 168)"	310	"GO:0016491"	"oxidoreductase activity [GO:0016491]"	""	"oxidoreductase activity [GO:0016491]"	""	""	"PF00248;"	"ENOG4107SET;COG0667;"	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus subtilis group, Bacillus subtilis, Bacillus subtilis subsp. subtilis, Bacillus subtilis (strain 168)"	"type:5prime_partial"	"len:204"	"TRINITY_DN32666_c0_g1_TRINITY_DN32666_c0_g1_i1_g.4463_m.4463:1-612(+)"	"gi"	260831280	"ref"	"XP_002610587.1"	"hypothetical protein BRAFLDRAFT_65753 [Branchiostoma floridae]"	65.7	201	69	0	4	606	133	333	3.2e-71	276.6
"36556"	"TRINITY_DN32685_c0_g1_TRINITY_DN32685_c0_g1_i1_g.4464_m.4464"	"Gene.2332::TRINITY_DN32685_c0_g1_TRINITY_DN32685_c0_g1_i1_g.4464_m.4464::g.2332::m.2332"	"NADD_MARMS"	34.38	64	39	3	2	62	19	82	0.54	32.3	"A6VZ84"	"reviewed"	"Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)"	"nadD Mmwyl1_2851"	"Marinomonas sp. (strain MWYL1)"	221	"GO:0004515; GO:0005524; GO:0009435"	"ATP binding [GO:0005524]; nicotinate-nucleotide adenylyltransferase activity [GO:0004515]; NAD biosynthetic process [GO:0009435]"	"NAD biosynthetic process [GO:0009435]"	"ATP binding [GO:0005524]; nicotinate-nucleotide adenylyltransferase activity [GO:0004515]"	""	""	"PF01467;"	"ENOG4108Z1W;COG1057;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Oceanospirillaceae, Marinomonas, Marinomonas sp. (strain MWYL1)"	"type:5prime_partial"	"len:106"	"TRINITY_DN32685_c0_g1_TRINITY_DN32685_c0_g1_i1_g.4464_m.4464:2-319(+)"	"gi"	390338090	"ref"	"XP_003724712.1"	"PREDICTED: cyclin-dependent kinase 5 activator 1-like [Strongylocentrotus purpuratus]"	54.6	377	139	10	1	1041	44	418	6.1e-91	342.8
"36559"	"TRINITY_DN32692_c1_g1_TRINITY_DN32692_c1_g1_i1_g.4466_m.4466"	"Gene.15567::TRINITY_DN32692_c1_g1_TRINITY_DN32692_c1_g1_i1_g.4466_m.4466::g.15567::m.15567"	"YCJX_ECOLI"	34.88	43	28	0	23	65	344	386	1.6	30.8	"P76046"	"reviewed"	"Uncharacterized protein YcjX"	"ycjX b1321 JW1314"	"Escherichia coli (strain K12)"	465	"GO:0005524"	"ATP binding [GO:0005524]"	""	"ATP binding [GO:0005524]"	""	""	"PF04317;"	"ENOG4105CM6;COG3106;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli (strain K12)"	"type:internal"	"len:104"	"TRINITY_DN32692_c1_g1_TRINITY_DN32692_c1_g1_i1_g.4466_m.4466:1-309(+)"	"gi"	72028083	"ref"	"XP_797592.1"	"PREDICTED: zinc finger and BTB domain-containing protein 24 [Strongylocentrotus purpuratus]"	34.8	112	56	4	16	309	190	298	3.1e-06	59.7
"36560"	"TRINITY_DN32699_c0_g1_TRINITY_DN32699_c0_g1_i3_g.4469_m.4469"	"Gene.10062::TRINITY_DN32699_c0_g1_TRINITY_DN32699_c0_g1_i3_g.4469_m.4469::g.10062::m.10062"	"MUTS_RALPJ"	39.53	43	26	0	35	77	358	400	6.9	29.3	"B2U9E4"	"reviewed"	"DNA mismatch repair protein MutS"	"mutS Rpic_0993"	"Ralstonia pickettii (strain 12J)"	882	"GO:0005524; GO:0006298; GO:0030983"	"ATP binding [GO:0005524]; mismatched DNA binding [GO:0030983]; mismatch repair [GO:0006298]"	"mismatch repair [GO:0006298]"	"ATP binding [GO:0005524]; mismatched DNA binding [GO:0030983]"	""	""	"PF01624;PF05188;PF05192;PF05190;PF00488;"	"ENOG4105D86;COG0249;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia, Ralstonia pickettii (Burkholderia pickettii), Ralstonia pickettii (strain 12J)"	"type:5prime_partial"	"len:111"	"TRINITY_DN32699_c0_g1_TRINITY_DN32699_c0_g1_i3_g.4469_m.4469:2-334(+)"	"gi"	594679382	"ref"	"XP_007187428.1"	"PREDICTED: erlin-1 isoform X3 [Balaenoptera acutorostrata scammoni]"	74.4	117	29	1	1	351	205	320	5.1e-38	165.6
"36583"	"TRINITY_DN32736_c0_g2_TRINITY_DN32736_c0_g2_i1_g.4483_m.4483"	"Gene.12801::TRINITY_DN32736_c0_g2_TRINITY_DN32736_c0_g2_i1_g.4483_m.4483::g.12801::m.12801"	"TATD_KLEP3"	33.33	63	39	1	43	102	199	261	1.5	31.2	"B5XYH5"	"reviewed"	"3'-5' ssDNA/RNA exonuclease TatD (EC 3.1.11.-) (EC 3.1.13.-) (DNase TatD)"	"tatD KPK_5337"	"Klebsiella pneumoniae (strain 342)"	263	"GO:0005737; GO:0008408; GO:0016888; GO:0046872"	"cytoplasm [GO:0005737]; 3'-5' exonuclease activity [GO:0008408]; endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]; metal ion binding [GO:0046872]"	""	"3'-5' exonuclease activity [GO:0008408]; endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]; metal ion binding [GO:0046872]"	"cytoplasm [GO:0005737]"	"PTHR10060;"	"PF01026;"	""	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Klebsiella, Klebsiella pneumoniae, Klebsiella pneumoniae (strain 342)"	"type:5prime_partial"	"len:115"	"TRINITY_DN32736_c0_g2_TRINITY_DN32736_c0_g2_i1_g.4483_m.4483:1-345(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"36599"	"TRINITY_DN32786_c0_g1_TRINITY_DN32786_c0_g1_i1_g.4502_m.4502"	"Gene.7813::TRINITY_DN32786_c0_g1_TRINITY_DN32786_c0_g1_i1_g.4502_m.4502::g.7813::m.7813"	"EFTS_ACIAC"	73.58	159	41	1	1	159	49	206	2e-81	249	"A1TN70"	"reviewed"	"Elongation factor Ts (EF-Ts)"	"tsf Aave_1824"	"Acidovorax citrulli (strain AAC00-1) (Acidovorax avenae subsp. citrulli)"	298	"GO:0003746; GO:0005737"	"cytoplasm [GO:0005737]; translation elongation factor activity [GO:0003746]"	""	"translation elongation factor activity [GO:0003746]"	"cytoplasm [GO:0005737]"	"PTHR11741;"	"PF00889;"	"ENOG4105CU7;COG0264;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Acidovorax, Acidovorax citrulli (Acidovorax avenae subsp. citrulli), Acidovorax citrulli (strain AAC00-1) (Acidovorax avenae subsp. citrulli)"	"type:internal"	"len:160"	"TRINITY_DN32786_c0_g1_TRINITY_DN32786_c0_g1_i1_g.4502_m.4502:477-1(-)"	"gi"	737039333	"ref"	"WP_035034589.1"	"elongation factor Ts [Aquabacterium sp. NJ1]"	94.3	159	9	0	477	1	49	207	2.4e-74	286.6
"36610"	"TRINITY_DN32826_c0_g1_TRINITY_DN32826_c0_g1_i1_g.4516_m.4516"	"Gene.4341::TRINITY_DN32826_c0_g1_TRINITY_DN32826_c0_g1_i1_g.4516_m.4516::g.4341::m.4341"	"IOLG_CORGL"	30.77	78	45	2	17	92	112	182	0.49	32.7	"Q8NTY7"	"reviewed"	"Inositol 2-dehydrogenase (EC 1.1.1.18) (Myo-inositol 2-dehydrogenase) (MI 2-dehydrogenase)"	"iolG Cgl0164 cg0204"	"Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025)"	337	"GO:0019310; GO:0050112"	"inositol 2-dehydrogenase activity [GO:0050112]; inositol catabolic process [GO:0019310]"	"inositol catabolic process [GO:0019310]"	"inositol 2-dehydrogenase activity [GO:0050112]"	""	""	"PF01408;"	"ENOG4105DRI;COG0673;"	"Bacteria"	""	"Actinobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria (high G+C Gram-positive bacteria), Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium glutamicum (Brevibacterium saccharolyticum), Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025)"	"type:complete"	"len:114"	"TRINITY_DN32826_c0_g1_TRINITY_DN32826_c0_g1_i1_g.4516_m.4516:384-43(-)"	"gi"	780114793	"ref"	"XP_780810.3"	"PREDICTED: ubiquitin-protein ligase E3A [Strongylocentrotus purpuratus]"	77	239	55	0	1	717	657	895	2.4e-102	380.2
"36628"	"TRINITY_DN32874_c0_g2_TRINITY_DN32874_c0_g2_i1_g.4536_m.4536"	"Gene.14847::TRINITY_DN32874_c0_g2_TRINITY_DN32874_c0_g2_i1_g.4536_m.4536::g.14847::m.14847"	"PEPT_SERP5"	33.33	78	42	2	34	101	230	307	0.046	35.4	"A8GDC2"	"reviewed"	"Peptidase T (EC 3.4.11.4) (Aminotripeptidase) (Tripeptidase) (Tripeptide aminopeptidase)"	"pepT Spro_2009"	"Serratia proteamaculans (strain 568)"	409	"GO:0005737; GO:0006518; GO:0008237; GO:0008270; GO:0045148"	"cytoplasm [GO:0005737]; metallopeptidase activity [GO:0008237]; tripeptide aminopeptidase activity [GO:0045148]; zinc ion binding [GO:0008270]; peptide metabolic process [GO:0006518]"	"peptide metabolic process [GO:0006518]"	"metallopeptidase activity [GO:0008237]; tripeptide aminopeptidase activity [GO:0045148]; zinc ion binding [GO:0008270]"	"cytoplasm [GO:0005737]"	"PTHR42994:SF2;"	"PF07687;PF01546;"	"ENOG4105D42;COG2195;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Serratia, Serratia proteamaculans, Serratia proteamaculans (strain 568)"	"type:internal"	"len:107"	"TRINITY_DN32874_c0_g2_TRINITY_DN32874_c0_g2_i1_g.4536_m.4536:1-318(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
